time,id,x,y,angle,type,speed,pos,lane,slope
21.8,A_CAV9,343.76,48.4,90.0,A_CAV,13.87,343.76,E4_4,0.0
21.8,E_CAV0.0,365.13,35.6,90.0,E_CAV,14.83,365.13,E4_0,0.0
21.8,E_CAV1.0,389.64,35.6,90.0,E_CAV,14.87,389.64,E4_0,0.0
21.8,E_CAV2.0,406.46,45.2,90.0,E_CAV,14.86,406.46,E4_3,0.0
21.8,E_CAV3.0,425.94,35.6,90.0,E_CAV,14.59,425.94,E4_0,0.0
21.8,E_CAV4.0,413.01,38.8,90.0,E_CAV,13.27,413.01,E4_1,0.0
21.85,A_CAV0,311.88,35.6,90.0,A_CAV,13.89,311.88,E4_0,0.0
21.85,A_CAV1,335.85,35.6,90.0,A_CAV,13.85,335.85,E4_0,0.0
21.85,A_CAV10,355.91,45.2,90.0,A_CAV,12.66,355.91,E4_3,0.0
21.85,A_CAV11,321.13,48.4,90.0,A_CAV,13.82,321.13,E4_4,0.0
21.85,A_CAV2,288.51,35.6,90.0,A_CAV,13.87,288.51,E4_0,0.0
21.85,A_CAV3,265.36,35.6,90.0,A_CAV,13.77,265.36,E4_0,0.0
21.85,A_CAV4,321.73,38.8,90.0,A_CAV,13.85,321.73,E4_1,0.0
21.85,A_CAV5,270.89,38.8,90.0,A_CAV,11.92,270.89,E4_1,0.0
21.85,A_CAV6,273.52,42.0,90.0,A_CAV,13.88,273.52,E4_2,0.0
21.85,A_CAV7,248.88,42.0,90.0,A_CAV,13.46,248.88,E4_2,0.0
21.85,A_CAV8,356.9,42.0,90.0,A_CAV,13.86,356.9,E4_2,0.0
21.85,A_CAV9,344.45,48.4,90.0,A_CAV,13.85,344.45,E4_4,0.0
21.85,E_CAV0.0,365.88,35.6,90.0,E_CAV,14.83,365.88,E4_0,0.0
21.85,E_CAV1.0,390.38,35.6,90.0,E_CAV,14.88,390.38,E4_0,0.0
21.85,E_CAV2.0,407.21,45.2,90.0,E_CAV,14.88,407.21,E4_3,0.0
21.85,E_CAV3.0,426.67,35.6,90.0,E_CAV,14.63,426.67,E4_0,0.0
21.85,E_CAV4.0,413.67,38.8,90.0,E_CAV,13.28,413.67,E4_1,0.0
21.9,A_CAV0,312.57,35.6,90.0,A_CAV,13.88,312.57,E4_0,0.0
21.9,A_CAV1,336.54,35.6,90.0,A_CAV,13.85,336.54,E4_0,0.0
21.9,A_CAV10,356.55,45.2,90.0,A_CAV,12.69,356.55,E4_3,0.0
21.9,A_CAV11,321.82,48.4,90.0,A_CAV,13.79,321.82,E4_4,0.0
21.9,A_CAV2,289.2,35.6,90.0,A_CAV,13.87,289.2,E4_0,0.0
21.9,A_CAV3,266.05,35.6,90.0,A_CAV,13.76,266.05,E4_0,0.0
21.9,A_CAV4,322.42,38.8,90.0,A_CAV,13.85,322.42,E4_1,0.0
21.9,A_CAV5,271.48,38.8,90.0,A_CAV,11.93,271.48,E4_1,0.0
21.9,A_CAV6,274.21,42.0,90.0,A_CAV,13.85,274.21,E4_2,0.0
21.9,A_CAV7,249.55,42.0,90.0,A_CAV,13.48,249.55,E4_2,0.0
21.9,A_CAV8,357.59,42.0,90.0,A_CAV,13.87,357.59,E4_2,0.0
21.9,A_CAV9,345.14,48.4,90.0,A_CAV,13.88,345.14,E4_4,0.0
21.9,E_CAV0.0,366.62,35.6,90.0,E_CAV,14.86,366.62,E4_0,0.0
21.9,E_CAV1.0,391.12,35.6,90.0,E_CAV,14.83,391.12,E4_0,0.0
21.9,E_CAV2.0,407.95,45.2,90.0,E_CAV,14.86,407.95,E4_3,0.0
21.9,E_CAV3.0,427.4,35.6,90.0,E_CAV,14.59,427.4,E4_0,0.0
21.9,E_CAV4.0,414.34,38.8,90.0,E_CAV,13.29,414.34,E4_1,0.0
21.95,A_CAV0,313.26,35.6,90.0,A_CAV,13.83,313.26,E4_0,0.0
21.95,A_CAV1,337.24,35.6,90.0,A_CAV,13.86,337.24,E4_0,0.0
21.95,A_CAV10,357.18,45.2,90.0,A_CAV,12.67,357.18,E4_3,0.0
21.95,A_CAV11,322.51,48.4,90.0,A_CAV,13.85,322.51,E4_4,0.0
21.95,A_CAV2,289.9,35.6,90.0,A_CAV,13.87,289.9,E4_0,0.0
21.95,A_CAV3,266.74,35.6,90.0,A_CAV,13.77,266.74,E4_0,0.0
21.95,A_CAV4,323.11,38.8,90.0,A_CAV,13.84,323.11,E4_1,0.0
21.95,A_CAV5,272.08,38.8,90.0,A_CAV,11.91,272.08,E4_1,0.0
21.95,A_CAV6,274.9,42.0,90.0,A_CAV,13.83,274.9,E4_2,0.0
21.95,A_CAV7,250.23,42.0,90.0,A_CAV,13.47,250.23,E4_2,0.0
21.95,A_CAV8,358.29,42.0,90.0,A_CAV,13.87,358.29,E4_2,0.0
21.95,A_CAV9,345.84,48.4,90.0,A_CAV,13.87,345.84,E4_4,0.0
21.95,E_CAV0.0,367.36,35.6,90.0,E_CAV,14.82,367.36,E4_0,0.0
21.95,E_CAV1.0,391.86,35.6,90.0,E_CAV,14.83,391.86,E4_0,0.0
21.95,E_CAV2.0,408.69,45.2,90.0,E_CAV,14.85,408.69,E4_3,0.0
21.95,E_CAV3.0,428.13,35.6,90.0,E_CAV,14.58,428.13,E4_0,0.0
21.95,E_CAV4.0,415.0,38.8,90.0,E_CAV,13.24,415.0,E4_1,0.0
22.0,A_CAV0,313.96,35.6,90.0,A_CAV,13.86,313.96,E4_0,0.0
22.0,A_CAV1,337.93,35.6,90.0,A_CAV,13.85,337.93,E4_0,0.0
22.0,A_CAV10,357.82,45.2,90.0,A_CAV,12.69,357.82,E4_3,0.0
22.0,A_CAV11,323.2,48.4,90.0,A_CAV,13.81,323.2,E4_4,0.0
22.0,A_CAV2,290.59,35.6,90.0,A_CAV,13.79,290.59,E4_0,0.0
22.0,A_CAV3,267.43,35.6,90.0,A_CAV,13.76,267.43,E4_0,0.0
22.0,A_CAV4,323.81,38.8,90.0,A_CAV,13.86,323.81,E4_1,0.0
22.0,A_CAV5,272.67,38.8,90.0,A_CAV,11.91,272.67,E4_1,0.0
22.0,A_CAV6,275.59,42.0,90.0,A_CAV,13.89,275.59,E4_2,0.0
22.0,A_CAV7,250.9,42.0,90.0,A_CAV,13.5,250.9,E4_2,0.0
22.0,A_CAV8,358.98,42.0,90.0,A_CAV,13.84,358.98,E4_2,0.0
22.0,A_CAV9,346.53,48.4,90.0,A_CAV,13.88,346.53,E4_4,0.0
22.0,E_CAV0.0,368.1,35.6,90.0,E_CAV,14.82,368.1,E4_0,0.0
22.0,E_CAV1.0,392.61,35.6,90.0,E_CAV,14.88,392.61,E4_0,0.0
22.0,E_CAV2.0,409.43,45.2,90.0,E_CAV,14.86,409.43,E4_3,0.0
22.0,E_CAV3.0,428.86,35.6,90.0,E_CAV,14.59,428.86,E4_0,0.0
22.0,E_CAV4.0,415.66,38.8,90.0,E_CAV,13.23,415.66,E4_1,0.0
22.05,A_CAV0,314.65,35.6,90.0,A_CAV,13.86,314.65,E4_0,0.0
22.05,A_CAV1,338.62,35.6,90.0,A_CAV,13.89,338.62,E4_0,0.0
22.05,A_CAV10,358.45,45.2,90.0,A_CAV,12.66,358.45,E4_3,0.0
22.05,A_CAV11,323.9,48.4,90.0,A_CAV,13.84,323.9,E4_4,0.0
22.05,A_CAV2,291.28,35.6,90.0,A_CAV,13.82,291.28,E4_0,0.0
22.05,A_CAV3,268.11,35.6,90.0,A_CAV,13.7,268.11,E4_0,0.0
22.05,A_CAV4,324.5,38.8,90.0,A_CAV,13.87,324.5,E4_1,0.0
22.05,A_CAV5,273.27,38.8,90.0,A_CAV,11.96,273.27,E4_1,0.0
22.05,A_CAV6,276.29,42.0,90.0,A_CAV,13.84,276.29,E4_2,0.0
22.05,A_CAV7,251.58,42.0,90.0,A_CAV,13.46,251.58,E4_2,0.0
22.05,A_CAV8,359.67,42.0,90.0,A_CAV,13.84,359.67,E4_2,0.0
22.05,A_CAV9,347.22,48.4,90.0,A_CAV,13.88,347.22,E4_4,0.0
22.05,E_CAV0.0,368.84,35.6,90.0,E_CAV,14.86,368.84,E4_0,0.0
22.05,E_CAV1.0,393.35,35.6,90.0,E_CAV,14.83,393.35,E4_0,0.0
22.05,E_CAV2.0,410.18,45.2,90.0,E_CAV,14.87,410.18,E4_3,0.0
22.05,E_CAV3.0,429.58,35.6,90.0,E_CAV,14.59,429.58,E4_0,0.0
22.05,E_CAV4.0,416.33,38.8,90.0,E_CAV,13.28,416.33,E4_1,0.0
22.1,A_CAV0,315.34,35.6,90.0,A_CAV,13.88,315.34,E4_0,0.0
22.1,A_CAV1,339.32,35.6,90.0,A_CAV,13.89,339.32,E4_0,0.0
22.1,A_CAV10,359.08,45.2,90.0,A_CAV,12.67,359.08,E4_3,0.0
22.1,A_CAV11,324.59,48.4,90.0,A_CAV,13.8,324.59,E4_4,0.0
22.1,A_CAV2,291.97,35.6,90.0,A_CAV,13.82,291.97,E4_0,0.0
22.1,A_CAV3,268.8,35.6,90.0,A_CAV,13.76,268.8,E4_0,0.0
22.1,A_CAV4,325.19,38.8,90.0,A_CAV,13.83,325.19,E4_1,0.0
22.1,A_CAV5,273.87,38.8,90.0,A_CAV,11.97,273.87,E4_1,0.0
22.1,A_CAV6,276.98,42.0,90.0,A_CAV,13.85,276.98,E4_2,0.0
22.1,A_CAV7,252.25,42.0,90.0,A_CAV,13.48,252.25,E4_2,0.0
22.1,A_CAV8,360.36,42.0,90.0,A_CAV,13.88,360.36,E4_2,0.0
22.1,A_CAV9,347.92,48.4,90.0,A_CAV,13.88,347.92,E4_4,0.0
22.1,E_CAV0.0,369.59,35.6,90.0,E_CAV,14.83,369.59,E4_0,0.0
22.1,E_CAV1.0,394.09,35.6,90.0,E_CAV,14.87,394.09,E4_0,0.0
22.1,E_CAV2.0,410.92,45.2,90.0,E_CAV,14.87,410.92,E4_3,0.0
22.1,E_CAV3.0,430.31,35.6,90.0,E_CAV,14.59,430.31,E4_0,0.0
22.1,E_CAV4.0,416.99,38.8,90.0,E_CAV,13.23,416.99,E4_1,0.0
22.15,A_CAV0,316.04,35.6,90.0,A_CAV,13.88,316.04,E4_0,0.0
22.15,A_CAV1,340.01,35.6,90.0,A_CAV,13.89,340.01,E4_0,0.0
22.15,A_CAV10,359.72,45.2,90.0,A_CAV,12.68,359.72,E4_3,0.0
22.15,A_CAV11,325.28,48.4,90.0,A_CAV,13.86,325.28,E4_4,0.0
22.15,A_CAV2,292.66,35.6,90.0,A_CAV,13.86,292.66,E4_0,0.0
22.15,A_CAV3,269.49,35.6,90.0,A_CAV,13.73,269.49,E4_0,0.0
22.15,A_CAV4,325.89,38.8,90.0,A_CAV,13.89,325.89,E4_1,0.0
22.15,A_CAV5,274.47,38.8,90.0,A_CAV,11.93,274.47,E4_1,0.0
22.15,A_CAV6,277.67,42.0,90.0,A_CAV,13.87,277.67,E4_2,0.0
22.15,A_CAV7,252.92,42.0,90.0,A_CAV,13.48,252.92,E4_2,0.0
22.15,A_CAV8,361.06,42.0,90.0,A_CAV,13.86,361.06,E4_2,0.0
22.15,A_CAV9,348.61,48.4,90.0,A_CAV,13.84,348.61,E4_4,0.0
22.15,E_CAV0.0,370.33,35.6,90.0,E_CAV,14.85,370.33,E4_0,0.0
22.15,E_CAV1.0,394.84,35.6,90.0,E_CAV,14.89,394.84,E4_0,0.0
22.15,E_CAV2.0,411.66,45.2,90.0,E_CAV,14.85,411.66,E4_3,0.0
22.15,E_CAV3.0,431.04,35.6,90.0,E_CAV,14.58,431.04,E4_0,0.0
22.15,E_CAV4.0,417.65,38.8,90.0,E_CAV,13.27,417.65,E4_1,0.0
22.2,A_CAV0,316.73,35.6,90.0,A_CAV,13.84,316.73,E4_0,0.0
22.2,A_CAV1,340.7,35.6,90.0,A_CAV,13.86,340.7,E4_0,0.0
22.2,A_CAV10,360.35,45.2,90.0,A_CAV,12.64,360.35,E4_3,0.0
22.2,A_CAV11,325.97,48.4,90.0,A_CAV,13.81,325.97,E4_4,0.0
22.2,A_CAV2,293.35,35.6,90.0,A_CAV,13.85,293.35,E4_0,0.0
22.2,A_CAV3,270.18,35.6,90.0,A_CAV,13.81,270.18,E4_0,0.0
22.2,A_CAV4,326.58,38.8,90.0,A_CAV,13.88,326.58,E4_1,0.0
22.2,A_CAV5,275.06,38.8,90.0,A_CAV,11.95,275.06,E4_1,0.0
22.2,A_CAV6,278.36,42.0,90.0,A_CAV,13.83,278.36,E4_2,0.0
22.2,A_CAV7,253.6,42.0,90.0,A_CAV,13.46,253.6,E4_2,0.0
22.2,A_CAV8,361.75,42.0,90.0,A_CAV,13.84,361.75,E4_2,0.0
22.2,A_CAV9,349.3,48.4,90.0,A_CAV,13.85,349.3,E4_4,0.0
22.2,E_CAV0.0,371.07,35.6,90.0,E_CAV,14.87,371.07,E4_0,0.0
22.2,E_CAV1.0,395.58,35.6,90.0,E_CAV,14.85,395.58,E4_0,0.0
22.2,E_CAV2.0,412.41,45.2,90.0,E_CAV,14.86,412.41,E4_3,0.0
22.2,E_CAV3.0,431.77,35.6,90.0,E_CAV,14.59,431.77,E4_0,0.0
22.2,E_CAV4.0,418.31,38.8,90.0,E_CAV,13.24,418.31,E4_1,0.0
22.25,A_CAV0,317.42,35.6,90.0,A_CAV,13.88,317.42,E4_0,0.0
22.25,A_CAV1,341.4,35.6,90.0,A_CAV,13.84,341.4,E4_0,0.0
22.25,A_CAV10,360.98,45.2,90.0,A_CAV,12.65,360.98,E4_3,0.0
22.25,A_CAV11,326.66,48.4,90.0,A_CAV,13.84,326.66,E4_4,0.0
22.25,A_CAV2,294.04,35.6,90.0,A_CAV,13.82,294.04,E4_0,0.0
22.25,A_CAV3,270.87,35.6,90.0,A_CAV,13.77,270.87,E4_0,0.0
22.25,A_CAV4,327.27,38.8,90.0,A_CAV,13.84,327.27,E4_1,0.0
22.25,A_CAV5,275.66,38.8,90.0,A_CAV,11.94,275.66,E4_1,0.0
22.25,A_CAV6,279.06,42.0,90.0,A_CAV,13.86,279.06,E4_2,0.0
22.25,A_CAV7,254.27,42.0,90.0,A_CAV,13.47,254.27,E4_2,0.0
22.25,A_CAV8,362.44,42.0,90.0,A_CAV,13.85,362.44,E4_2,0.0
22.25,A_CAV9,350.0,48.4,90.0,A_CAV,13.85,350.0,E4_4,0.0
22.25,E_CAV0.0,371.82,35.6,90.0,E_CAV,14.88,371.82,E4_0,0.0
22.25,E_CAV1.0,396.32,35.6,90.0,E_CAV,14.84,396.32,E4_0,0.0
22.25,E_CAV2.0,413.15,45.2,90.0,E_CAV,14.84,413.15,E4_3,0.0
22.25,E_CAV3.0,432.5,35.6,90.0,E_CAV,14.63,432.5,E4_0,0.0
22.25,E_CAV4.0,418.97,38.8,90.0,E_CAV,13.23,418.97,E4_1,0.0
22.3,A_CAV0,318.12,35.6,90.0,A_CAV,13.86,318.12,E4_0,0.0
22.3,A_CAV1,342.09,35.6,90.0,A_CAV,13.87,342.09,E4_0,0.0
22.3,A_CAV10,361.62,45.2,90.0,A_CAV,12.67,361.62,E4_3,0.0
22.3,A_CAV11,327.35,48.4,90.0,A_CAV,13.8,327.35,E4_4,0.0
22.3,A_CAV2,294.74,35.6,90.0,A_CAV,13.82,294.74,E4_0,0.0
22.3,A_CAV3,271.55,35.6,90.0,A_CAV,13.76,271.55,E4_0,0.0
22.3,A_CAV4,327.97,38.8,90.0,A_CAV,13.88,327.97,E4_1,0.0
22.3,A_CAV5,276.26,38.8,90.0,A_CAV,11.95,276.26,E4_1,0.0
22.3,A_CAV6,279.75,42.0,90.0,A_CAV,13.84,279.75,E4_2,0.0
22.3,A_CAV7,254.94,42.0,90.0,A_CAV,13.45,254.94,E4_2,0.0
22.3,A_CAV8,363.13,42.0,90.0,A_CAV,13.88,363.13,E4_2,0.0
22.3,A_CAV9,350.69,48.4,90.0,A_CAV,13.86,350.69,E4_4,0.0
22.3,E_CAV0.0,372.56,35.6,90.0,E_CAV,14.84,372.56,E4_0,0.0
22.3,E_CAV1.0,397.06,35.6,90.0,E_CAV,14.83,397.06,E4_0,0.0
22.3,E_CAV2.0,413.89,45.2,90.0,E_CAV,14.89,413.89,E4_3,0.0
22.3,E_CAV3.0,433.24,35.6,90.0,E_CAV,14.61,433.24,E4_0,0.0
22.3,E_CAV4.0,419.64,38.8,90.0,E_CAV,13.28,419.64,E4_1,0.0
22.35,A_CAV0,318.81,35.6,90.0,A_CAV,13.84,318.81,E4_0,0.0
22.35,A_CAV1,342.78,35.6,90.0,A_CAV,13.85,342.78,E4_0,0.0
22.35,A_CAV10,362.25,45.2,90.0,A_CAV,12.69,362.25,E4_3,0.0
22.35,A_CAV11,328.04,48.4,90.0,A_CAV,13.83,328.04,E4_4,0.0
22.35,A_CAV2,295.43,35.6,90.0,A_CAV,13.83,295.43,E4_0,0.0
22.35,A_CAV3,272.24,35.6,90.0,A_CAV,13.76,272.24,E4_0,0.0
22.35,A_CAV4,328.66,38.8,90.0,A_CAV,13.87,328.66,E4_1,0.0
22.35,A_CAV5,276.86,38.8,90.0,A_CAV,11.93,276.86,E4_1,0.0
22.35,A_CAV6,280.44,42.0,90.0,A_CAV,13.87,280.44,E4_2,0.0
22.35,A_CAV7,255.62,42.0,90.0,A_CAV,13.48,255.62,E4_2,0.0
22.35,A_CAV8,363.83,42.0,90.0,A_CAV,13.87,363.83,E4_2,0.0
22.35,A_CAV9,351.38,48.4,90.0,A_CAV,13.85,351.38,E4_4,0.0
22.35,E_CAV0.0,373.3,35.6,90.0,E_CAV,14.83,373.3,E4_0,0.0
22.35,E_CAV1.0,397.81,35.6,90.0,E_CAV,14.88,397.81,E4_0,0.0
22.35,E_CAV2.0,414.64,45.2,90.0,E_CAV,14.85,414.64,E4_3,0.0
22.35,E_CAV3.0,433.97,35.6,90.0,E_CAV,14.61,433.97,E4_0,0.0
22.35,E_CAV4.0,420.3,38.8,90.0,E_CAV,13.24,420.3,E4_1,0.0
22.4,A_CAV0,319.5,35.6,90.0,A_CAV,13.86,319.5,E4_0,0.0
22.4,A_CAV1,343.48,35.6,90.0,A_CAV,13.87,343.48,E4_0,0.0
22.4,A_CAV10,362.88,45.2,90.0,A_CAV,12.63,362.88,E4_3,0.0
22.4,A_CAV11,328.73,48.4,90.0,A_CAV,13.83,328.73,E4_4,0.0
22.4,A_CAV2,296.12,35.6,90.0,A_CAV,13.84,296.12,E4_0,0.0
22.4,A_CAV3,272.93,35.6,90.0,A_CAV,13.77,272.93,E4_0,0.0
22.4,A_CAV4,329.35,38.8,90.0,A_CAV,13.85,329.35,E4_1,0.0
22.4,A_CAV5,277.45,38.8,90.0,A_CAV,11.93,277.45,E4_1,0.0
22.4,A_CAV6,281.14,42.0,90.0,A_CAV,13.84,281.14,E4_2,0.0
22.4,A_CAV7,256.29,42.0,90.0,A_CAV,13.5,256.29,E4_2,0.0
22.4,A_CAV8,364.52,42.0,90.0,A_CAV,13.88,364.52,E4_2,0.0
22.4,A_CAV9,352.07,48.4,90.0,A_CAV,13.84,352.07,E4_4,0.0
22.4,E_CAV0.0,374.04,35.6,90.0,E_CAV,14.89,374.04,E4_0,0.0
22.4,E_CAV1.0,398.55,35.6,90.0,E_CAV,14.83,398.55,E4_0,0.0
22.4,E_CAV2.0,415.38,45.2,90.0,E_CAV,14.86,415.38,E4_3,0.0
22.4,E_CAV3.0,434.69,35.6,90.0,E_CAV,14.59,434.69,E4_0,0.0
22.4,E_CAV4.0,420.96,38.8,90.0,E_CAV,13.26,420.96,E4_1,0.0
22.45,A_CAV0,320.2,35.6,90.0,A_CAV,13.88,320.2,E4_0,0.0
22.45,A_CAV1,344.17,35.6,90.0,A_CAV,13.84,344.17,E4_0,0.0
22.45,A_CAV10,363.52,45.2,90.0,A_CAV,12.68,363.52,E4_3,0.0
22.45,A_CAV11,329.43,48.4,90.0,A_CAV,13.81,329.43,E4_4,0.0
22.45,A_CAV2,296.81,35.6,90.0,A_CAV,13.84,296.81,E4_0,0.0
22.45,A_CAV3,273.62,35.6,90.0,A_CAV,13.8,273.62,E4_0,0.0
22.45,A_CAV4,330.05,38.8,90.0,A_CAV,13.86,330.05,E4_1,0.0
22.45,A_CAV5,278.05,38.8,90.0,A_CAV,11.97,278.05,E4_1,0.0
22.45,A_CAV6,281.83,42.0,90.0,A_CAV,13.85,281.83,E4_2,0.0
22.45,A_CAV7,256.97,42.0,90.0,A_CAV,13.47,256.97,E4_2,0.0
22.45,A_CAV8,365.21,42.0,90.0,A_CAV,13.83,365.21,E4_2,0.0
22.45,A_CAV9,352.77,48.4,90.0,A_CAV,13.89,352.77,E4_4,0.0
22.45,E_CAV0.0,374.78,35.6,90.0,E_CAV,14.81,374.78,E4_0,0.0
22.45,E_CAV1.0,399.29,35.6,90.0,E_CAV,14.87,399.29,E4_0,0.0
22.45,E_CAV2.0,416.12,45.2,90.0,E_CAV,14.88,416.12,E4_3,0.0
22.45,E_CAV3.0,435.42,35.6,90.0,E_CAV,14.58,435.42,E4_0,0.0
22.45,E_CAV4.0,421.63,38.8,90.0,E_CAV,13.28,421.63,E4_1,0.0
22.5,A_CAV0,320.89,35.6,90.0,A_CAV,13.86,320.89,E4_0,0.0
22.5,A_CAV1,344.86,35.6,90.0,A_CAV,13.83,344.86,E4_0,0.0
22.5,A_CAV10,364.15,45.2,90.0,A_CAV,12.67,364.15,E4_3,0.0
22.5,A_CAV11,330.12,48.4,90.0,A_CAV,13.87,330.12,E4_4,0.0
22.5,A_CAV2,297.5,35.6,90.0,A_CAV,13.86,297.5,E4_0,0.0
22.5,A_CAV3,274.31,35.6,90.0,A_CAV,13.79,274.31,E4_0,0.0
22.5,A_CAV4,330.74,38.8,90.0,A_CAV,13.85,330.74,E4_1,0.0
22.5,A_CAV5,278.65,38.8,90.0,A_CAV,11.94,278.65,E4_1,0.0
22.5,A_CAV6,282.52,42.0,90.0,A_CAV,13.88,282.52,E4_2,0.0
22.5,A_CAV7,257.64,42.0,90.0,A_CAV,13.49,257.64,E4_2,0.0
22.5,A_CAV8,365.91,42.0,90.0,A_CAV,13.85,365.91,E4_2,0.0
22.5,A_CAV9,353.46,48.4,90.0,A_CAV,13.86,353.46,E4_4,0.0
22.5,E_CAV0.0,375.53,35.6,90.0,E_CAV,14.85,375.53,E4_0,0.0
22.5,E_CAV1.0,400.03,35.6,90.0,E_CAV,14.88,400.03,E4_0,0.0
22.5,E_CAV2.0,416.86,45.2,90.0,E_CAV,14.83,416.86,E4_3,0.0
22.5,E_CAV3.0,436.16,35.6,90.0,E_CAV,14.63,436.16,E4_0,0.0
22.5,E_CAV4.0,422.29,38.8,90.0,E_CAV,13.28,422.29,E4_1,0.0
22.55,A_CAV0,321.58,35.6,90.0,A_CAV,13.86,321.58,E4_0,0.0
22.55,A_CAV1,345.55,35.6,90.0,A_CAV,13.89,345.55,E4_0,0.0
22.55,A_CAV10,364.78,45.2,90.0,A_CAV,12.69,364.78,E4_3,0.0
22.55,A_CAV11,330.81,48.4,90.0,A_CAV,13.85,330.81,E4_4,0.0
22.55,A_CAV2,298.2,35.6,90.0,A_CAV,13.83,298.2,E4_0,0.0
22.55,A_CAV3,275.0,35.6,90.0,A_CAV,13.79,275.0,E4_0,0.0
22.55,A_CAV4,331.43,38.8,90.0,A_CAV,13.85,331.43,E4_1,0.0
22.55,A_CAV5,279.25,38.8,90.0,A_CAV,11.96,279.25,E4_1,0.0
22.55,A_CAV6,283.21,42.0,90.0,A_CAV,13.83,283.21,E4_2,0.0
22.55,A_CAV7,258.31,42.0,90.0,A_CAV,13.48,258.31,E4_2,0.0
22.55,A_CAV8,366.6,42.0,90.0,A_CAV,13.89,366.6,E4_2,0.0
22.55,A_CAV9,354.15,48.4,90.0,A_CAV,13.85,354.15,E4_4,0.0
22.55,E_CAV0.0,376.27,35.6,90.0,E_CAV,14.84,376.27,E4_0,0.0
22.55,E_CAV1.0,400.78,35.6,90.0,E_CAV,14.84,400.78,E4_0,0.0
22.55,E_CAV2.0,417.61,45.2,90.0,E_CAV,14.86,417.61,E4_3,0.0
22.55,E_CAV3.0,436.89,35.6,90.0,E_CAV,14.61,436.89,E4_0,0.0
22.55,E_CAV4.0,422.96,38.8,90.0,E_CAV,13.29,422.96,E4_1,0.0
22.6,A_CAV0,322.27,35.6,90.0,A_CAV,13.83,322.27,E4_0,0.0
22.6,A_CAV1,346.25,35.6,90.0,A_CAV,13.83,346.25,E4_0,0.0
22.6,A_CAV10,365.42,45.2,90.0,A_CAV,12.65,365.42,E4_3,0.0
22.6,A_CAV11,331.5,48.4,90.0,A_CAV,13.81,331.5,E4_4,0.0
22.6,A_CAV2,298.89,35.6,90.0,A_CAV,13.85,298.89,E4_0,0.0
22.6,A_CAV3,275.69,35.6,90.0,A_CAV,13.75,275.69,E4_0,0.0
22.6,A_CAV4,332.12,38.8,90.0,A_CAV,13.86,332.12,E4_1,0.0
22.6,A_CAV5,279.84,38.8,90.0,A_CAV,11.94,279.84,E4_1,0.0
22.6,A_CAV6,283.91,42.0,90.0,A_CAV,13.89,283.91,E4_2,0.0
22.6,A_CAV7,258.99,42.0,90.0,A_CAV,13.44,258.99,E4_2,0.0
22.6,A_CAV8,367.29,42.0,90.0,A_CAV,13.84,367.29,E4_2,0.0
22.6,A_CAV9,354.85,48.4,90.0,A_CAV,13.85,354.85,E4_4,0.0
22.6,E_CAV0.0,377.01,35.6,90.0,E_CAV,14.88,377.01,E4_0,0.0
22.6,E_CAV1.0,401.52,35.6,90.0,E_CAV,14.85,401.52,E4_0,0.0
22.6,E_CAV2.0,418.35,45.2,90.0,E_CAV,14.87,418.35,E4_3,0.0
22.6,E_CAV3.0,437.62,35.6,90.0,E_CAV,14.63,437.62,E4_0,0.0
22.6,E_CAV4.0,423.62,38.8,90.0,E_CAV,13.25,423.62,E4_1,0.0
22.65,A_CAV0,322.97,35.6,90.0,A_CAV,13.87,322.97,E4_0,0.0
22.65,A_CAV1,346.94,35.6,90.0,A_CAV,13.87,346.94,E4_0,0.0
22.65,A_CAV10,366.05,45.2,90.0,A_CAV,12.68,366.05,E4_3,0.0
22.65,A_CAV11,332.19,48.4,90.0,A_CAV,13.81,332.19,E4_4,0.0
22.65,A_CAV2,299.58,35.6,90.0,A_CAV,13.84,299.58,E4_0,0.0
22.65,A_CAV3,276.38,35.6,90.0,A_CAV,13.81,276.38,E4_0,0.0
22.65,A_CAV4,332.82,38.8,90.0,A_CAV,13.88,332.82,E4_1,0.0
22.65,A_CAV5,280.44,38.8,90.0,A_CAV,11.91,280.44,E4_1,0.0
22.65,A_CAV6,284.6,42.0,90.0,A_CAV,13.88,284.6,E4_2,0.0
22.65,A_CAV7,259.66,42.0,90.0,A_CAV,13.46,259.66,E4_2,0.0
22.65,A_CAV8,367.98,42.0,90.0,A_CAV,13.84,367.98,E4_2,0.0
22.65,A_CAV9,355.54,48.4,90.0,A_CAV,13.83,355.54,E4_4,0.0
22.65,E_CAV0.0,377.76,35.6,90.0,E_CAV,14.83,377.76,E4_0,0.0
22.65,E_CAV1.0,402.26,35.6,90.0,E_CAV,14.88,402.26,E4_0,0.0
22.65,E_CAV2.0,419.09,45.2,90.0,E_CAV,14.85,419.09,E4_3,0.0
22.65,E_CAV3.0,438.35,35.6,90.0,E_CAV,14.58,438.35,E4_0,0.0
22.65,E_CAV4.0,424.28,38.8,90.0,E_CAV,13.23,424.28,E4_1,0.0
22.7,A_CAV0,323.66,35.6,90.0,A_CAV,13.86,323.66,E4_0,0.0
22.7,A_CAV1,347.63,35.6,90.0,A_CAV,13.87,347.63,E4_0,0.0
22.7,A_CAV10,366.68,45.2,90.0,A_CAV,12.67,366.68,E4_3,0.0
22.7,A_CAV11,332.88,48.4,90.0,A_CAV,13.77,332.88,E4_4,0.0
